date,hour,crime_count,crash_count,PRCP,TAVG,TMAX,TMIN,crime_score,crash_score,is_rain,is_cold,weather_factor,is_peak_hour,emergency_risk_score
2026-01-03,16,20,5.0,0.0,21.0,25,20,0.22471909859866182,0.02222222212345679,0,1,0.1,0,0.12279026100643485
2026-01-03,17,35,11.0,0.0,21.0,25,20,0.3932584225476582,0.04888888867160494,0,1,0.1,1,0.3066329567479277
2026-01-03,18,30,14.0,0.0,21.0,25,20,0.33707864789799274,0.062222221945679015,0,1,0.1,1,0.2853520581378004
2026-01-03,19,36,15.0,0.0,21.0,25,20,0.40449437747759126,0.06666666637037037,0,1,0.1,1,0.3170224697760272
2026-01-03,20,25,13.0,0.0,21.0,25,20,0.2808988732483273,0.05777777752098766,0,1,0.1,1,0.25873782621804364
2026-01-03,21,29,8.0,0.0,21.0,25,20,0.3258426929680596,0.035555555397530865,0,1,0.1,0,0.1722958784548861
2026-01-03,22,39,7.0,0.0,21.0,25,20,0.4382022422673906,0.031111110972839508,0,1,0.1,0,0.2215243423121776
2026-01-03,23,25,6.0,0.0,21.0,25,20,0.2808988732483273,0.02666666654814815,0,1,0.1,0,0.14940449292619173
2026-01-04,0,38,6.0,0.0,26.0,34,22,0.42696628733745745,0.02666666654814815,0,1,0.1,0,0.2151348292663003
2026-01-04,1,19,9.0,0.0,26.0,34,22,0.21348314366872873,0.03999999982222222,0,1,0.1,0,0.12306741459759458
2026-01-04,2,26,6.0,0.0,26.0,34,22,0.29213482817826036,0.02666666654814815,0,1,0.1,0,0.15446067264466162
2026-01-04,3,14,6.0,0.0,26.0,34,22,0.15730336901906328,0.02666666654814815,0,1,0.1,0,0.09378651602302293
2026-01-04,4,21,3.0,0.0,26.0,34,22,0.23595505352859492,0.013333333274074075,0,1,0.1,0,0.12517977407008996
2026-01-04,5,10,2.0,0.0,26.0,34,22,0.11235954929933091,0.008888888849382716,0,1,0.1,0,0.06822846383951373
2026-01-04,6,17,2.0,0.0,26.0,34,22,0.19101123380886253,0.008888888849382716,0,1,0.1,0,0.10362172186880296
2026-01-04,7,8,2.0,0.0,26.0,34,22,0.08988763943946473,0.008888888849382716,0,1,0.1,1,0.15811610440257395
2026-01-04,8,20,4.0,0.0,26.0,34,22,0.22471909859866182,0.017777777698765432,0,1,0.1,1,0.22145692767902744
2026-01-04,9,14,8.0,0.0,26.0,34,22,0.15730336901906328,0.035555555397530865,0,1,0.1,1,0.19645318267783773
2026-01-04,10,27,8.0,0.0,26.0,34,22,0.30337078310819343,0.035555555397530865,0,1,0.1,1,0.26218351901794634
2026-01-04,11,18,7.0,0.0,26.0,34,22,0.20224718873879563,0.031111110972839508,0,1,0.1,0,0.11534456822430988
2026-01-04,12,19,14.0,0.0,26.0,34,22,0.21348314366872873,0.062222221945679015,0,1,0.1,0,0.12973408123463165
2026-01-04,13,26,19.0,0.0,26.0,34,22,0.29213482817826036,0.0844444440691358,0,1,0.1,0,0.1717940059009579
2026-01-04,14,24,9.0,0.0,26.0,34,22,0.2696629183183942,0.03999999982222222,0,1,0.1,0,0.14834831318994407
2026-01-04,15,28,4.0,0.0,26.0,34,22,0.31460673803812655,0.017777777698765432,0,1,0.1,0,0.1619063654267866
2026-01-04,16,32,12.0,0.0,26.0,34,22,0.35955055775785894,0.0533333330962963,0,1,0.1,0,0.1927977509199254
2026-01-04,17,19,11.0,0.0,26.0,34,22,0.21348314366872873,0.04888888867160494,0,1,0.1,1,0.22573408125240943
2026-01-04,18,24,12.0,0.0,26.0,34,22,0.2696629183183942,0.0533333330962963,0,1,0.1,1,0.2523483131721663
2026-01-04,19,35,9.0,0.0,26.0,34,22,0.3932584225476582,0.03999999982222222,0,1,0.1,1,0.3039662900931128
2026-01-04,20,34,3.0,0.0,26.0,34,22,0.38202246761772507,0.013333333274074075,0,1,0.1,1,0.29091011041019854
2026-01-04,21,25,3.0,0.0,26.0,34,22,0.2808988732483273,0.013333333274074075,0,1,0.1,0,0.1454044929439695
2026-01-04,22,24,5.0,0.0,26.0,34,22,0.2696629183183942,0.02222222212345679,0,1,0.1,0,0.14301497988031442
2026-01-04,23,20,5.0,0.0,26.0,34,22,0.22471909859866182,0.02222222212345679,0,1,0.1,0,0.12279026100643485
2026-01-05,0,41,4.0,0.0,34.0,43,27,0.4606741521272567,0.017777777698765432,0,0,0.0,0,0.21263670176689514
2026-01-05,1,16,3.0,0.0,34.0,43,27,0.17977527887892947,0.013333333274074075,0,0,0.0,0,0.08489887547774048
2026-01-05,2,12,2.0,0.0,34.0,43,27,0.1348314591591971,0.008888888849382716,0,0,0.0,0,0.0633408232764535
2026-01-05,3,28,0.0,0.0,34.0,43,27,0.31460673803812655,0.0,0,0,0.0,0,0.14157303211715697
2026-01-05,4,10,5.0,0.0,34.0,43,27,0.11235954929933091,0.02222222212345679,0,0,0.0,0,0.05722846382173594
2026-01-05,5,15,8.0,0.0,34.0,43,27,0.16853932394899637,0.035555555397530865,0,0,0.0,0,0.08650936239630763
2026-01-05,6,21,10.0,0.0,34.0,43,27,0.23595505352859492,0.04444444424691358,0,0,0.0,0,0.11951310736194179
2026-01-05,7,18,13.0,0.0,34.0,43,27,0.20224718873879563,0.05777777752098766,0,0,0.0,1,0.20834456818875435
2026-01-05,8,26,7.0,0.0,34.0,43,27,0.29213482817826036,0.031111110972839508,0,0,0.0,1,0.24079400597206901
2026-01-05,9,18,7.0,0.0,34.0,43,27,0.20224718873879563,0.031111110972839508,0,0,0.0,1,0.2003445682243099
2026-01-05,10,21,6.0,0.0,34.0,43,27,0.23595505352859492,0.02666666654814815,0,0,0.0,1,0.21417977405231217
2026-01-05,11,25,5.0,0.0,34.0,43,27,0.2808988732483273,0.02222222212345679,0,0,0.0,0,0.13307115959878435
2026-01-05,12,32,14.0,0.0,34.0,43,27,0.35955055775785894,0.062222221945679015,0,0,0.0,0,0.18046441757474022
2026-01-05,13,21,20.0,0.0,34.0,43,27,0.23595505352859492,0.08888888849382716,0,0,0.0,0,0.13284644063601586
2026-01-05,14,36,10.0,0.0,34.0,43,27,0.40449437747759126,0.04444444424691358,0,0,0.0,0,0.19535580313899015
2026-01-05,15,21,17.0,0.0,34.0,43,27,0.23595505352859492,0.07555555521975309,0,0,0.0,0,0.12884644065379364
2026-01-05,16,32,15.0,0.0,34.0,43,27,0.35955055775785894,0.06666666637037037,0,0,0.0,0,0.18179775090214764
2026-01-05,17,18,30.0,0.0,34.0,43,27,0.20224718873879563,0.13333333274074075,0,0,0.0,1,0.23101123475468027
2026-01-05,18,36,15.0,0.0,34.0,43,27,0.40449437747759126,0.06666666637037037,0,0,0.0,1,0.3020224697760272
2026-01-05,19,28,8.0,0.0,34.0,43,27,0.31460673803812655,0.035555555397530865,0,0,0.0,1,0.2522396987364162
2026-01-05,20,34,8.0,0.0,34.0,43,27,0.38202246761772507,0.035555555397530865,0,0,0.0,1,0.28257677704723555
2026-01-05,21,21,7.0,0.0,34.0,43,27,0.23595505352859492,0.031111110972839508,0,0,0.0,0,0.11551310737971957
2026-01-05,22,20,5.0,0.0,34.0,43,27,0.22471909859866182,0.02222222212345679,0,0,0.0,0,0.10779026100643485
2026-01-05,23,25,2.0,0.0,34.0,43,27,0.2808988732483273,0.008888888849382716,0,0,0.0,0,0.12907115961656213
2026-01-06,0,41,4.0,0.0,37.0,43,34,0.4606741521272567,0.017777777698765432,0,0,0.0,0,0.21263670176689514
2026-01-06,1,13,4.0,0.0,37.0,43,34,0.14606741408913018,0.017777777698765432,0,0,0.0,0,0.0710636696497382
2026-01-06,2,14,5.0,0.0,37.0,43,34,0.15730336901906328,0.02222222212345679,0,0,0.0,0,0.07745318269561552
2026-01-06,3,11,2.0,0.0,37.0,43,34,0.123595504229264,0.008888888849382716,0,0,0.0,0,0.058284643557983615
2026-01-06,4,18,0.0,0.0,37.0,43,34,0.20224718873879563,0.0,0,0,0.0,0,0.09101123493245804
2026-01-06,5,17,2.0,0.0,37.0,43,34,0.19101123380886253,0.008888888849382716,0,0,0.0,0,0.08862172186880296
2026-01-06,6,8,8.0,0.0,37.0,43,34,0.08988763943946473,0.035555555397530865,0,0,0.0,0,0.05111610436701839
2026-01-06,7,15,19.0,0.0,37.0,43,34,0.16853932394899637,0.0844444440691358,0,0,0.0,1,0.20117602899778914
2026-01-06,8,23,18.0,0.0,37.0,43,34,0.2584269633884611,0.07999999964444444,0,0,0.0,1,0.24029213341814085
2026-01-06,9,32,15.0,0.0,37.0,43,34,0.35955055775785894,0.06666666637037037,0,0,0.0,1,0.28179775090214765
2026-01-06,10,36,6.0,0.0,37.0,43,34,0.40449437747759126,0.02666666654814815,0,0,0.0,1,0.29002246982936053
2026-01-06,11,24,14.0,0.0,37.0,43,34,0.2696629183183942,0.062222221945679015,0,0,0.0,0,0.14001497982698108
2026-01-06,12,41,18.0,0.0,37.0,43,34,0.4606741521272567,0.07999999964444444,0,0,0.0,0,0.23130336835059884
2026-01-06,13,27,10.0,0.0,37.0,43,34,0.30337078310819343,0.04444444424691358,0,0,0.0,0,0.14985018567276112
2026-01-06,14,37,9.0,0.0,37.0,43,34,0.4157303324075244,0.03999999982222222,0,0,0.0,0,0.19907864953005264
2026-01-06,15,29,24.0,0.0,37.0,43,34,0.3258426929680596,0.1066666661925926,0,0,0.0,0,0.17862921169340462
2026-01-06,16,42,29.0,0.0,37.0,43,34,0.47191010705718983,0.1288888883160494,0,0,0.0,0,0.25102621467055025
2026-01-06,17,31,23.0,0.0,37.0,43,34,0.3483146028279258,0.10222222176790124,0,0,0.0,1,0.287408237802937
2026-01-06,18,21,16.0,0.0,37.0,43,34,0.23595505352859492,0.07111111079506173,0,0,0.0,1,0.22751310732638624
2026-01-06,19,30,9.0,0.0,37.0,43,34,0.33707864789799274,0.03999999982222222,0,0,0.0,1,0.2636853915007634
2026-01-06,20,36,4.0,0.0,37.0,43,34,0.40449437747759126,0.017777777698765432,0,0,0.0,1,0.2873558031745457
2026-01-06,21,27,5.0,0.0,37.0,43,34,0.30337078310819343,0.02222222212345679,0,0,0.0,0,0.1431835190357241
2026-01-06,22,18,8.0,0.0,37.0,43,34,0.20224718873879563,0.035555555397530865,0,0,0.0,0,0.1016779015517173
2026-01-06,23,10,3.0,0.0,37.0,43,34,0.11235954929933091,0.013333333274074075,0,0,0.0,0,0.05456179716692113
2026-01-07,0,40,1.0,0.0,35.0,39,31,0.44943819719732364,0.004444444424691358,0,0,0.0,0,0.20358052206620303
2026-01-07,1,18,4.0,0.0,35.0,39,31,0.20224718873879563,0.017777777698765432,0,0,0.0,0,0.09634456824208766
2026-01-07,2,14,8.0,0.0,35.0,39,31,0.15730336901906328,0.035555555397530865,0,0,0.0,0,0.08145318267783774
2026-01-07,3,17,0.0,0.0,35.0,39,31,0.19101123380886253,0.0,0,0,0.0,0,0.08595505521398815
2026-01-07,4,22,3.0,0.0,35.0,39,31,0.247191008458528,0.013333333274074075,0,0,0.0,0,0.11523595378855983
2026-01-07,5,12,3.0,0.0,35.0,39,31,0.1348314591591971,0.013333333274074075,0,0,0.0,0,0.06467415660386092
2026-01-07,6,16,9.0,0.0,35.0,39,31,0.17977527887892947,0.03999999982222222,0,0,0.0,0,0.09289887544218492
2026-01-07,7,24,13.0,0.0,35.0,39,31,0.2696629183183942,0.05777777752098766,0,0,0.0,1,0.23868164649957369
2026-01-07,8,24,22.0,0.0,35.0,39,31,0.2696629183183942,0.09777777734320987,0,0,0.0,1,0.25068164644624036
2026-01-07,9,25,12.0,0.0,35.0,39,31,0.2808988732483273,0.0533333330962963,0,0,0.0,1,0.2424044928906362
2026-01-07,10,30,10.0,0.0,35.0,39,31,0.33707864789799274,0.04444444424691358,0,0,0.0,1,0.2650187248281708
2026-01-07,11,26,13.0,0.0,35.0,39,31,0.29213482817826036,0.05777777752098766,0,0,0.0,0,0.14879400593651346
2026-01-07,12,32,11.0,0.0,35.0,39,31,0.35955055775785894,0.04888888867160494,0,0,0.0,0,0.176464417592518
2026-01-07,13,30,14.0,0.0,35.0,39,31,0.33707864789799274,0.062222221945679015,0,0,0.0,0,0.17035205813780044
2026-01-07,14,35,10.0,0.0,35.0,39,31,0.3932584225476582,0.04444444424691358,0,0,0.0,0,0.19029962342052026
2026-01-07,15,41,22.0,0.0,35.0,39,31,0.4606741521272567,0.09777777734320987,0,0,0.0,0,0.2366367016602285
2026-01-07,16,36,15.0,0.0,35.0,39,31,0.40449437747759126,0.06666666637037037,0,0,0.0,0,0.2020224697760272
2026-01-07,17,30,28.0,0.0,35.0,39,31,0.33707864789799274,0.12444444389135803,0,0,0.0,1,0.28901872472150414
2026-01-07,18,21,12.0,0.0,35.0,39,31,0.23595505352859492,0.0533333330962963,0,0,0.0,1,0.22217977401675662
2026-01-07,19,37,20.0,0.0,35.0,39,31,0.4157303324075244,0.08888888849382716,0,0,0.0,1,0.3137453161315341
2026-01-07,20,26,14.0,0.0,35.0,39,31,0.29213482817826036,0.062222221945679015,0,0,0.0,1,0.25012733926392083
2026-01-07,21,17,3.0,0.0,35.0,39,31,0.19101123380886253,0.013333333274074075,0,0,0.0,0,0.08995505519621037
2026-01-07,22,24,6.0,0.0,35.0,39,31,0.2696629183183942,0.02666666654814815,0,0,0.0,0,0.12934831320772183
2026-01-07,23,12,5.0,0.0,35.0,39,31,0.1348314591591971,0.02222222212345679,0,0,0.0,0,0.06734082325867573
2026-01-08,0,39,4.0,0.88,43.0,60,35,0.4382022422673906,0.017777777698765432,1,0,0.2,0,0.2325243423299554
2026-01-08,1,15,4.0,0.88,43.0,60,35,0.16853932394899637,0.017777777698765432,1,0,0.2,0,0.111176029086678
2026-01-08,2,11,4.0,0.88,43.0,60,35,0.123595504229264,0.017777777698765432,1,0,0.2,0,0.09095131021279843
2026-01-08,3,14,1.0,0.88,43.0,60,35,0.15730336901906328,0.004444444424691358,1,0,0.2,0,0.1021198493859859
2026-01-08,4,9,2.0,0.88,43.0,60,35,0.10112359436939782,0.008888888849382716,1,0,0.2,0,0.07817228412104382
2026-01-08,5,14,3.0,0.88,43.0,60,35,0.15730336901906328,0.013333333274074075,1,0,0.2,0,0.1047865160408007
2026-01-08,6,10,9.0,0.88,43.0,60,35,0.11235954929933091,0.03999999982222222,1,0,0.2,0,0.09256179713136557
2026-01-08,7,19,14.0,0.88,43.0,60,35,0.21348314366872873,0.062222221945679015,1,0,0.2,1,0.24473408123463164
2026-01-08,8,16,18.0,0.88,43.0,60,35,0.17977527887892947,0.07999999964444444,1,0,0.2,1,0.2348988753888516
2026-01-08,9,22,16.0,0.88,43.0,60,35,0.247191008458528,0.07111111079506173,1,0,0.2,1,0.26256928704485616
2026-01-08,10,16,8.0,0.88,43.0,60,35,0.17977527887892947,0.035555555397530865,1,0,0.2,1,0.22156554211477753
2026-01-08,11,30,13.0,0.88,43.0,60,35,0.33707864789799274,0.05777777752098766,1,0,0.2,0,0.19901872481039304
2026-01-08,12,33,17.0,0.88,43.0,60,35,0.370786512687792,0.07555555521975309,1,0,0.2,0,0.21952059727543233
2026-01-08,13,33,15.0,0.88,43.0,60,35,0.370786512687792,0.06666666637037037,1,0,0.2,0,0.21685393062061753
2026-01-08,14,31,14.0,0.88,43.0,60,35,0.3483146028279258,0.062222221945679015,1,0,0.2,0,0.20540823785627033
2026-01-08,15,25,24.0,0.88,43.0,60,35,0.2808988732483273,0.1066666661925926,1,0,0.2,0,0.18840449281952507
2026-01-08,16,27,25.0,0.88,43.0,60,35,0.30337078310819343,0.11111111061728396,1,0,0.2,0,0.19985018558387224
2026-01-08,17,31,41.0,0.88,43.0,60,35,0.3483146028279258,0.18222222141234568,1,0,0.2,1,0.3414082376962703
2026-01-08,18,36,22.0,0.88,43.0,60,35,0.40449437747759126,0.09777777734320987,1,0,0.2,1,0.34135580306787905
2026-01-08,19,28,17.0,0.88,43.0,60,35,0.31460673803812655,0.07555555521975309,1,0,0.2,1,0.29423969868308286
2026-01-08,20,31,8.0,0.88,43.0,60,35,0.3483146028279258,0.035555555397530865,1,0,0.2,1,0.2974082378918259
2026-01-08,21,19,10.0,0.88,43.0,60,35,0.21348314366872873,0.04444444424691358,1,0,0.2,0,0.139400747925002
2026-01-08,22,32,12.0,0.88,43.0,60,35,0.35955055775785894,0.0533333330962963,1,0,0.2,0,0.20779775091992542
2026-01-08,23,19,7.0,0.88,43.0,60,35,0.21348314366872873,0.031111110972839508,1,0,0.2,0,0.1354007479427798
2026-01-09,0,36,9.0,0.0,48.0,60,36,0.40449437747759126,0.03999999982222222,0,0,0.0,0,0.19402246981158275
2026-01-09,1,13,4.0,0.0,48.0,60,36,0.14606741408913018,0.017777777698765432,0,0,0.0,0,0.0710636696497382
2026-01-09,2,15,0.0,0.0,48.0,60,36,0.16853932394899637,0.0,0,0,0.0,0,0.07584269577704837
2026-01-09,3,15,7.0,0.0,48.0,60,36,0.16853932394899637,0.031111110972839508,0,0,0.0,0,0.08517602906890022
2026-01-09,4,15,0.0,0.0,48.0,60,36,0.16853932394899637,0.0,0,0,0.0,0,0.07584269577704837
2026-01-09,5,11,4.0,0.0,48.0,60,36,0.123595504229264,0.017777777698765432,0,0,0.0,0,0.06095131021279843
2026-01-09,6,13,9.0,0.0,48.0,60,36,0.14606741408913018,0.03999999982222222,0,0,0.0,0,0.07773033628677525
2026-01-09,7,12,18.0,0.0,48.0,60,36,0.1348314591591971,0.07999999964444444,0,0,0.0,1,0.18467415651497204
2026-01-09,8,7,11.0,0.0,48.0,60,36,0.07865168450953164,0.04888888867160494,0,0,0.0,1,0.15005992463077072
2026-01-09,9,30,11.0,0.0,48.0,60,36,0.33707864789799274,0.04888888867160494,0,0,0.0,1,0.2663520581555782
2026-01-09,10,29,15.0,0.0,48.0,60,36,0.3258426929680596,0.06666666637037037,0,0,0.0,1,0.2666292117467379
2026-01-09,11,33,11.0,0.0,48.0,60,36,0.370786512687792,0.04888888867160494,0,0,0.0,0,0.18152059731098788
2026-01-09,12,35,14.0,0.0,48.0,60,36,0.3932584225476582,0.062222221945679015,0,0,0.0,0,0.19563295673014988
2026-01-09,13,26,13.0,0.0,48.0,60,36,0.29213482817826036,0.05777777752098766,0,0,0.0,0,0.14879400593651346
2026-01-09,14,27,20.0,0.0,48.0,60,36,0.30337078310819343,0.08888888849382716,0,0,0.0,0,0.1631835189468352
2026-01-09,15,41,18.0,0.0,48.0,60,36,0.4606741521272567,0.07999999964444444,0,0,0.0,0,0.23130336835059884
2026-01-09,16,38,22.0,0.0,48.0,60,36,0.42696628733745745,0.09777777734320987,0,0,0.0,0,0.22146816250481882
2026-01-09,17,36,28.0,0.0,48.0,60,36,0.40449437747759126,0.12444444389135803,0,0,0.0,1,0.31935580303232347
2026-01-09,18,46,14.0,0.0,48.0,60,36,0.5168539267769222,0.062222221945679015,0,0,0.0,1,0.3512509336333187
2026-01-09,19,29,11.0,0.0,48.0,60,36,0.3258426929680596,0.04888888867160494,0,0,0.0,1,0.26129587843710833
2026-01-09,20,29,7.0,0.0,48.0,60,36,0.3258426929680596,0.031111110972839508,0,0,0.0,1,0.2559625451274787
2026-01-09,21,30,10.0,0.0,48.0,60,36,0.33707864789799274,0.04444444424691358,0,0,0.0,0,0.16501872482817082
2026-01-09,22,21,6.0,0.0,48.0,60,36,0.23595505352859492,0.02666666654814815,0,0,0.0,0,0.11417977405231217
2026-01-09,23,25,7.0,0.0,48.0,60,36,0.2808988732483273,0.031111110972839508,0,0,0.0,0,0.13573782625359915
2026-01-10,0,29,5.0,0.21,37.0,40,23,0.3258426929680596,0.02222222212345679,1,0,0.2,0,0.18329587847266388
